,blueGoldDiff,blueExperienceDiff,blueGoldPerMin,blueTotalGold,blueTotalExperience,blueAvgLevel,blueKills,redDeaths,blueAssists,blueTotalMinionsKilled,blueCSPerMin,blueEliteMonsters,blueDragons,blueFirstBlood,redFirstBlood,redDragons,redTotalMinionsKilled,redCSPerMin,redEliteMonsters,redAssists,blueDeaths,redKills,redAvgLevel,redTotalExperience,redTotalGold,redGoldPerMin,redExperienceDiff,redGoldDiff,blueWins
2449,-1146,-441,1486.8,14868,17584,6.6,2,2,2,224,22.4,0,0,0,1,0,162,16.2,0,4,8,8,6.8,18025,16014,1601.4,441,1146,1
2450,4091,3392,2097.9,20979,20534,7.6,14,14,12,250,25.0,1,1,1,0,0,215,21.5,0,8,5,5,6.8,17142,16888,1688.8,-3392,-4091,1
2451,-379,725,1651.3,16513,18383,6.8,4,4,7,249,24.9,0,0,0,1,1,240,24.0,1,12,6,6,6.8,17658,16892,1689.2,-725,379,1
2452,476,100,1618.0,16180,18032,7.0,4,4,5,210,21.0,1,1,0,1,0,232,23.2,1,2,4,4,6.8,17932,15704,1570.4,-100,-476,1
2453,2041,1289,1605.0,16050,17867,7.0,6,6,8,195,19.5,0,0,1,0,0,202,20.2,0,1,3,3,6.4,16578,14009,1400.9,-1289,-2041,1
2454,-1552,-1506,1442.8,14428,16758,6.6,2,2,2,210,21.0,0,0,0,1,0,223,22.3,0,10,5,5,6.8,18264,15980,1598.0,1506,1552,0
2455,-2243,-2024,1615.0,16150,16419,6.6,6,6,4,194,19.4,0,0,0,1,0,186,18.6,0,13,14,14,7.0,18443,18393,1839.3,2024,2243,0
2456,2237,1848,1757.6,17576,18867,7.2,7,7,7,227,22.7,0,0,1,0,0,209,20.9,0,4,3,3,6.8,17019,15339,1533.9,-1848,-2237,0
2457,-1395,-711,1499.0,14990,17315,6.8,4,4,5,187,18.7,1,1,0,1,0,248,24.8,0,3,4,4,7.0,18026,16385,1638.5,711,1395,1
2458,257,1665,1766.4,17664,19310,7.0,8,8,7,220,22.0,1,1,0,1,0,225,22.5,1,11,8,8,6.8,17645,17407,1740.7,-1665,-257,1
2459,1323,25,1611.4,16114,17563,7.0,4,4,4,235,23.5,1,1,1,0,0,203,20.3,0,5,3,3,6.8,17538,14791,1479.1,-25,-1323,0
2460,-874,-1276,1529.9,15299,17076,6.4,3,3,3,230,23.0,1,1,1,0,0,231,23.1,0,6,6,6,7.0,18352,16173,1617.3,1276,874,0
2461,4565,2079,1891.2,18912,17839,7.0,10,10,12,257,25.7,2,1,1,0,0,197,19.7,0,2,2,2,6.2,15760,14347,1434.7,-2079,-4565,1
2462,5286,3583,1991.5,19915,18674,7.2,7,7,11,246,24.6,1,0,1,0,1,154,15.4,1,8,4,4,6.2,15091,14629,1462.9,-3583,-5286,1
2463,2544,862,1827.3,18273,17500,6.8,7,7,9,207,20.7,1,0,1,0,1,185,18.5,1,11,6,6,6.6,16638,15729,1572.9,-862,-2544,1
2464,-1529,-1177,1515.8,15158,17680,7.0,4,4,3,219,21.9,1,1,0,1,0,213,21.3,0,7,5,5,7.2,18857,16687,1668.7,1177,1529,0
2465,842,-663,1608.6,16086,17616,6.8,4,4,5,222,22.2,1,1,1,0,0,201,20.1,0,5,5,5,7.0,18279,15244,1524.4,663,-842,1
2466,2318,339,1862.6,18626,18656,7.2,9,9,7,226,22.6,0,0,1,0,0,239,23.9,1,4,6,6,7.2,18317,16308,1630.8,-339,-2318,0
2467,-1773,-1963,1704.8,17048,17097,6.8,8,8,13,193,19.3,1,1,0,1,0,215,21.5,0,13,10,10,7.2,19060,18821,1882.1,1963,1773,0
2468,-930,-594,1481.9,14819,17986,7.0,2,2,1,223,22.3,0,0,1,0,1,210,21.0,2,3,5,5,6.8,18580,15749,1574.9,594,930,0
2469,-1851,-2039,1508.2,15082,16399,6.8,5,5,7,199,19.9,0,0,0,1,0,258,25.8,1,4,5,5,7.0,18438,16933,1693.3,2039,1851,0
2470,-280,903,1460.5,14605,17830,7.0,1,1,1,244,24.4,1,0,0,1,1,217,21.7,1,3,3,3,6.6,16927,14885,1488.5,-903,280,0
2471,-1220,-203,1706.3,17063,18195,7.2,9,9,12,200,20.0,1,1,0,1,0,217,21.7,0,13,10,10,7.2,18398,18283,1828.3,203,1220,0
2472,-4851,-3577,1388.1,13881,16482,6.8,1,1,0,225,22.5,0,0,0,1,1,243,24.3,1,12,9,9,7.4,20059,18732,1873.2,3577,4851,0
2473,1748,1496,1718.0,17180,19599,7.0,6,6,5,258,25.8,0,0,1,0,1,236,23.6,1,1,4,4,7.0,18103,15432,1543.2,-1496,-1748,1
2474,-1589,-2907,1697.8,16978,17957,6.8,6,6,4,229,22.9,0,0,1,0,0,193,19.3,1,11,9,9,7.8,20864,18567,1856.7,2907,1589,1
2475,1756,1128,1782.7,17827,18481,6.8,12,12,10,208,20.8,0,0,0,1,1,188,18.8,1,6,5,5,6.8,17353,16071,1607.1,-1128,-1756,1
2476,-1149,-1327,1616.8,16168,17052,6.8,6,6,8,176,17.6,1,1,1,0,0,263,26.3,1,9,5,5,7.0,18379,17317,1731.7,1327,1149,1
2477,-961,-1410,1554.4,15544,18015,7.0,3,3,5,238,23.8,0,0,1,0,1,239,23.9,1,4,5,5,7.2,19425,16505,1650.5,1410,961,0
2478,-528,-296,1756.6,17566,18896,7.2,10,10,9,183,18.3,1,0,0,1,1,228,22.8,1,5,10,10,7.2,19192,18094,1809.4,296,528,1
2479,-1555,-1234,1529.3,15293,16208,6.4,5,5,7,202,20.2,1,1,0,1,0,210,21.0,0,11,7,7,6.8,17442,16848,1684.8,1234,1555,1
2480,2871,2154,1730.3,17303,18705,7.0,9,9,8,219,21.9,2,1,1,0,0,217,21.7,0,3,2,2,6.8,16551,14432,1443.2,-2154,-2871,1
2481,1070,1159,1720.1,17201,18839,7.2,4,4,5,234,23.4,1,1,1,0,0,215,21.5,1,2,4,4,6.8,17680,16131,1613.1,-1159,-1070,1
2482,3725,2903,1874.2,18742,20148,7.4,6,6,3,252,25.2,2,1,1,0,0,208,20.8,0,5,3,3,6.8,17245,15017,1501.7,-2903,-3725,1
2483,-180,2299,1651.9,16519,19018,7.2,5,5,7,210,21.0,0,0,0,1,1,192,19.2,2,7,8,8,6.6,16719,16699,1669.9,-2299,180,1
2484,-5000,-4822,1372.7,13727,16509,6.6,1,1,1,207,20.7,1,1,0,1,0,254,25.4,0,6,9,9,7.6,21331,18727,1872.7,4822,5000,0
2485,685,1449,1761.7,17617,18094,7.0,8,8,10,217,21.7,1,1,0,1,0,180,18.0,0,12,9,9,6.6,16645,16932,1693.2,-1449,-685,0
2486,3857,2660,1943.2,19432,19227,7.2,11,11,15,228,22.8,0,0,1,0,1,210,21.0,1,6,4,4,6.6,16567,15575,1557.5,-2660,-3857,1
2487,-770,-1875,1528.0,15280,16650,6.6,4,4,4,202,20.2,0,0,1,0,1,217,21.7,1,4,7,7,7.2,18525,16050,1605.0,1875,770,0
2488,-1406,-1328,1549.6,15496,17876,7.0,3,3,3,214,21.4,0,0,0,1,1,234,23.4,2,5,4,4,7.2,19204,16902,1690.2,1328,1406,1
2489,-2711,-282,1526.3,15263,15892,6.6,4,4,4,176,17.6,0,0,1,0,1,186,18.6,1,21,12,12,6.6,16174,17974,1797.4,282,2711,0
2490,324,106,1701.2,17012,19091,7.2,6,6,5,225,22.5,0,0,1,0,1,229,22.9,1,5,4,4,7.2,18985,16688,1668.8,-106,-324,1
2491,-3344,-2671,1416.8,14168,16884,6.6,1,1,2,217,21.7,0,0,0,1,1,225,22.5,2,7,6,6,7.6,19555,17512,1751.2,2671,3344,1
2492,143,845,1706.0,17060,17673,6.8,9,9,13,207,20.7,1,1,1,0,0,212,21.2,0,7,8,8,6.6,16828,16917,1691.7,-845,-143,1
2493,1126,71,1705.3,17053,17515,7.0,7,7,10,219,21.9,0,0,1,0,1,217,21.7,2,5,4,4,6.8,17444,15927,1592.7,-71,-1126,1
2494,-2557,-2229,1718.5,17185,16416,6.6,7,7,9,200,20.0,0,0,1,0,1,210,21.0,2,19,12,12,7.2,18645,19742,1974.2,2229,2557,1
2495,-1060,-586,1669.0,16690,17992,6.8,3,3,6,248,24.8,0,0,0,1,1,214,21.4,2,7,5,5,7.0,18578,17750,1775.0,586,1060,0
2496,2914,2052,1824.6,18246,18509,7.0,10,10,12,229,22.9,1,1,1,0,0,209,20.9,0,3,4,4,6.4,16457,15332,1533.2,-2052,-2914,1
2497,464,426,1631.0,16310,17712,6.8,7,7,8,219,21.9,0,0,0,1,1,212,21.2,1,4,7,7,6.8,17286,15846,1584.6,-426,-464,1
2498,1399,554,1676.6,16766,18841,7.2,5,5,5,232,23.2,1,1,1,0,0,240,24.0,0,5,3,3,7.0,18287,15367,1536.7,-554,-1399,1
2499,778,1443,1946.0,19460,19643,7.4,12,12,12,223,22.3,0,0,1,0,0,234,23.4,0,14,11,11,7.0,18200,18682,1868.2,-1443,-778,0
2500,-1618,-1224,1530.7,15307,16772,6.8,5,5,4,205,20.5,1,0,1,0,0,243,24.3,0,9,6,6,7.0,17996,16925,1692.5,1224,1618,1
2501,-1345,169,1590.8,15908,18133,7.0,4,4,5,218,21.8,0,0,0,1,1,220,22.0,1,9,6,6,6.8,17964,17253,1725.3,-169,1345,0
2502,138,1085,1696.6,16966,19311,7.6,6,6,5,231,23.1,1,1,1,0,0,214,21.4,1,6,5,5,7.0,18226,16828,1682.8,-1085,-138,1
2503,-418,185,1699.5,16995,19978,7.6,6,6,2,241,24.1,1,1,0,1,0,237,23.7,0,8,6,6,7.4,19793,17413,1741.3,-185,418,1
2504,789,1319,1829.2,18292,18884,7.0,12,12,17,216,21.6,2,1,1,0,0,220,22.0,0,6,7,7,6.8,17565,17503,1750.3,-1319,-789,0
2505,760,45,1648.1,16481,18642,7.0,6,6,8,229,22.9,1,0,1,0,1,232,23.2,1,3,3,3,7.0,18597,15721,1572.1,-45,-760,1
2506,-2342,-1982,1490.7,14907,17149,6.6,3,3,4,226,22.6,0,0,0,1,0,262,26.2,0,5,6,6,7.2,19131,17249,1724.9,1982,2342,0
2507,-2302,-2232,1510.8,15108,16485,6.4,6,6,7,191,19.1,1,1,1,0,0,246,24.6,0,7,8,8,7.0,18717,17410,1741.0,2232,2302,1
2508,-2932,-2570,1477.9,14779,15595,6.2,6,6,7,137,13.7,1,1,1,0,0,219,21.9,1,5,8,8,7.2,18165,17711,1771.1,2570,2932,0
2509,154,159,1573.9,15739,18231,7.2,6,6,2,193,19.3,0,0,0,1,1,211,21.1,1,5,5,5,7.0,18072,15585,1558.5,-159,-154,0
2510,99,-1609,1666.0,16660,17061,6.8,6,6,9,210,21.0,0,0,1,0,1,214,21.4,1,3,7,7,7.0,18670,16561,1656.1,1609,-99,0
2511,-2876,-2098,1356.1,13561,16632,6.6,0,0,0,222,22.2,0,0,0,1,1,233,23.3,1,8,5,5,7.0,18730,16437,1643.7,2098,2876,0
2512,2501,2298,1776.1,17761,20143,7.4,8,8,5,247,24.7,0,0,1,0,0,251,25.1,0,1,1,1,6.6,17845,15260,1526.0,-2298,-2501,0
2513,-1557,-1039,1491.0,14910,17888,6.8,1,1,1,245,24.5,0,0,0,1,1,225,22.5,1,7,6,6,7.2,18927,16467,1646.7,1039,1557,0
2514,1578,495,1741.0,17410,18627,7.0,9,9,8,190,19.0,1,1,1,0,0,195,19.5,0,6,6,6,7.0,18132,15832,1583.2,-495,-1578,1
2515,-1630,-531,1551.8,15518,18114,6.8,4,4,3,241,24.1,0,0,0,1,1,243,24.3,1,8,6,6,7.2,18645,17148,1714.8,531,1630,0
2516,1753,935,1826.1,18261,18602,7.4,8,8,10,248,24.8,1,1,0,1,0,218,21.8,0,8,7,7,7.0,17667,16508,1650.8,-935,-1753,1
2517,14,-309,1557.4,15574,17216,6.8,4,4,7,236,23.6,0,0,1,0,1,224,22.4,2,6,5,5,6.8,17525,15560,1556.0,309,-14,0
2518,-245,-1208,1656.5,16565,17659,7.0,5,5,5,220,22.0,0,0,0,1,0,244,24.4,0,3,7,7,7.0,18867,16810,1681.0,1208,245,0
2519,1074,542,1616.3,16163,18437,7.0,5,5,8,242,24.2,0,0,1,0,0,224,22.4,1,8,4,4,7.0,17895,15089,1508.9,-542,-1074,0
2520,-3541,-2434,1472.4,14724,16015,6.4,3,3,5,218,21.8,0,0,0,1,1,244,24.4,1,13,9,9,6.8,18449,18265,1826.5,2434,3541,0
2521,2915,2085,1795.3,17953,18275,7.2,10,10,8,213,21.3,1,1,1,0,0,200,20.0,0,6,3,3,6.4,16190,15038,1503.8,-2085,-2915,1
2522,-4413,-3537,1481.9,14819,16721,6.8,5,5,5,164,16.4,1,1,0,1,0,242,24.2,0,8,12,12,7.4,20258,19232,1923.2,3537,4413,0
2523,-1517,-1487,1502.5,15025,16369,6.6,4,4,4,212,21.2,0,0,1,0,0,221,22.1,0,5,7,7,7.0,17856,16542,1654.2,1487,1517,0
2524,2178,31,1830.2,18302,17304,6.8,11,11,14,235,23.5,0,0,1,0,0,192,19.2,0,5,8,8,6.8,17273,16124,1612.4,-31,-2178,1
2525,1470,1240,1819.7,18197,18621,7.0,11,11,7,205,20.5,0,0,1,0,1,206,20.6,1,7,7,7,6.8,17381,16727,1672.7,-1240,-1470,0
2526,4507,4079,1836.3,18363,20337,7.2,8,8,7,233,23.3,1,1,1,0,0,194,19.4,0,2,3,3,6.6,16258,13856,1385.6,-4079,-4507,1
2527,4387,3411,1754.3,17543,19535,7.2,8,8,7,254,25.4,1,1,1,0,0,188,18.8,0,0,2,2,6.6,16124,13156,1315.6,-3411,-4387,1
2528,929,1800,1697.3,16973,18421,7.0,8,8,9,204,20.4,0,0,0,1,0,203,20.3,0,4,7,7,6.8,16621,16044,1604.4,-1800,-929,0
2529,-787,-1921,1658.6,16586,17047,6.8,7,7,8,226,22.6,1,1,0,1,0,207,20.7,0,7,8,8,7.2,18968,17373,1737.3,1921,787,0
2530,2695,1787,1810.6,18106,17783,7.0,11,11,15,191,19.1,0,0,1,0,1,187,18.7,1,6,5,5,6.4,15996,15411,1541.1,-1787,-2695,1
2531,-3173,-4350,1630.0,16300,13423,5.8,9,9,15,141,14.1,0,0,1,0,1,207,20.7,1,18,13,13,7.0,17773,19473,1947.3,4350,3173,0
2532,-1253,933,1639.7,16397,18004,7.0,8,8,7,183,18.3,0,0,0,1,0,199,19.9,0,9,9,9,6.6,17071,17650,1765.0,-933,1253,0
2533,2711,1821,1694.8,16948,18641,6.8,6,6,5,241,24.1,1,1,1,0,0,223,22.3,0,0,2,2,6.4,16820,14237,1423.7,-1821,-2711,1
2534,-471,-1021,1499.2,14992,17756,7.0,4,4,6,213,21.3,1,1,1,0,0,240,24.0,0,1,3,3,7.2,18777,15463,1546.3,1021,471,0
2535,1319,111,1656.0,16560,18049,6.8,5,5,8,220,22.0,1,1,0,1,0,190,19.0,1,5,4,4,7.0,17938,15241,1524.1,-111,-1319,0
2536,338,-1062,1575.9,15759,17563,6.8,5,5,6,219,21.9,1,0,1,0,0,220,22.0,0,4,3,3,7.0,18625,15421,1542.1,1062,-338,0
2537,-2263,-2155,1471.1,14711,15177,6.4,6,6,9,154,15.4,0,0,0,1,1,196,19.6,1,11,10,10,6.8,17332,16974,1697.4,2155,2263,1
2538,2038,357,1694.0,16940,17896,7.0,6,6,7,244,24.4,1,0,1,0,0,198,19.8,0,6,4,4,6.8,17539,14902,1490.2,-357,-2038,1
2539,-1911,-1211,1521.8,15218,19074,7.0,4,4,4,203,20.3,0,0,0,1,1,250,25.0,2,7,5,5,7.4,20285,17129,1712.9,1211,1911,0
2540,488,473,1546.6,15466,17220,6.8,4,4,6,228,22.8,1,1,1,0,0,182,18.2,0,8,5,5,6.8,16747,14978,1497.8,-473,-488,0
2541,734,355,1527.8,15278,18693,7.0,4,4,2,227,22.7,1,1,1,0,0,203,20.3,0,3,3,3,7.2,18338,14544,1454.4,-355,-734,1
2542,5195,2289,1965.1,19651,18318,7.0,16,16,17,200,20.0,1,1,1,0,0,179,17.9,0,3,4,4,6.4,16029,14456,1445.6,-2289,-5195,1
2543,3319,5284,1823.3,18233,21650,7.6,9,9,6,244,24.4,2,1,1,0,0,177,17.7,0,7,4,4,6.6,16366,14914,1491.4,-5284,-3319,0
2544,2335,979,1747.0,17470,18062,7.0,7,7,13,206,20.6,1,1,1,0,0,215,21.5,0,4,4,4,6.8,17083,15135,1513.5,-979,-2335,1
2545,-268,-155,1676.8,16768,19368,7.2,7,7,5,225,22.5,0,0,0,1,1,221,22.1,1,9,8,8,7.2,19523,17036,1703.6,155,268,0
2546,-1110,-1148,1450.9,14509,17194,6.8,3,3,3,201,20.1,0,0,1,0,0,241,24.1,0,4,4,4,6.8,18342,15619,1561.9,1148,1110,0
2547,381,203,1617.8,16178,18656,7.2,7,7,5,216,21.6,1,0,1,0,1,253,25.3,1,3,3,3,7.0,18453,15797,1579.7,-203,-381,1
2548,-1636,-1396,1433.3,14333,16812,6.8,2,2,0,223,22.3,0,0,1,0,1,223,22.3,1,5,6,6,6.8,18208,15969,1596.9,1396,1636,0
2549,-532,298,1773.2,17732,19451,7.2,9,9,12,194,19.4,2,1,0,1,0,208,20.8,0,8,9,9,7.2,19153,18264,1826.4,-298,532,1
2550,-2467,80,1469.5,14695,18090,6.8,4,4,3,207,20.7,0,0,0,1,1,187,18.7,1,10,9,9,7.2,18010,17162,1716.2,-80,2467,0
2551,2460,1934,1780.0,17800,19085,7.0,7,7,13,223,22.3,0,0,0,1,1,205,20.5,1,5,3,3,6.6,17151,15340,1534.0,-1934,-2460,1
2552,1454,1411,1604.8,16048,19032,7.2,4,4,3,255,25.5,0,0,1,0,0,234,23.4,0,3,3,3,7.0,17621,14594,1459.4,-1411,-1454,1
2553,450,924,1416.3,14163,17413,6.8,1,1,0,246,24.6,0,0,1,0,1,211,21.1,1,2,1,1,6.6,16489,13713,1371.3,-924,-450,1
2554,-300,451,1569.5,15695,18493,7.2,4,4,3,238,23.8,2,1,0,1,0,203,20.3,0,5,6,6,7.2,18042,15995,1599.5,-451,300,1
2555,-2343,-2188,1484.4,14844,17179,6.8,3,3,6,218,21.8,1,1,0,1,0,256,25.6,0,3,6,6,7.2,19367,17187,1718.7,2188,2343,0
2556,-1008,-1516,1597.4,15974,16903,6.6,9,9,3,175,17.5,0,0,1,0,1,184,18.4,1,9,10,10,7.0,18419,16982,1698.2,1516,1008,0
2557,-2442,-1250,1499.5,14995,17661,7.0,3,3,5,240,24.0,0,0,1,0,1,264,26.4,1,11,7,7,7.2,18911,17437,1743.7,1250,2442,1
2558,-4740,-3081,1479.9,14799,15917,6.6,4,4,5,218,21.8,0,0,0,1,1,231,23.1,2,8,12,12,7.0,18998,19539,1953.9,3081,4740,0
2559,-1603,-1406,1705.6,17056,17190,6.6,10,10,14,167,16.7,0,0,0,1,1,229,22.9,2,11,11,11,7.0,18596,18659,1865.9,1406,1603,0
2560,-555,-1462,1624.3,16243,17548,6.8,7,7,10,192,19.2,1,1,0,1,0,232,23.2,1,6,6,6,7.2,19010,16798,1679.8,1462,555,0
2561,-1361,-1031,1789.2,17892,16641,6.8,11,11,14,157,15.7,1,1,0,1,0,239,23.9,1,10,10,10,6.8,17672,19253,1925.3,1031,1361,0
2562,2024,1979,1650.8,16508,17714,6.6,6,6,4,243,24.3,1,1,1,0,0,213,21.3,1,4,3,3,6.4,15735,14484,1448.4,-1979,-2024,1
2563,1840,1870,1656.8,16568,18658,6.8,4,4,4,242,24.2,0,0,0,1,0,240,24.0,0,2,2,2,6.6,16788,14728,1472.8,-1870,-1840,1
2564,690,365,1650.3,16503,18765,7.2,5,5,6,231,23.1,0,0,0,1,1,232,23.2,1,3,5,5,7.2,18400,15813,1581.3,-365,-690,1
2565,-98,-1136,1745.9,17459,18018,7.0,9,9,7,185,18.5,1,1,1,0,0,219,21.9,0,6,9,9,7.2,19154,17557,1755.7,1136,98,0
2566,197,1883,1702.4,17024,19375,7.2,7,7,5,222,22.2,0,0,1,0,1,198,19.8,2,7,7,7,7.0,17492,16827,1682.7,-1883,-197,1
2567,1574,1067,1666.0,16660,18272,6.8,5,5,3,252,25.2,0,0,1,0,0,197,19.7,0,6,4,4,6.8,17205,15086,1508.6,-1067,-1574,1
2568,-3553,-1730,1424.4,14244,16850,6.6,2,2,0,207,20.7,0,0,0,1,1,220,22.0,1,9,9,9,7.0,18580,17797,1779.7,1730,3553,0
2569,-5162,-3610,1404.1,14041,15172,6.4,1,1,1,226,22.6,0,0,1,0,0,196,19.6,0,19,10,10,7.2,18782,19203,1920.3,3610,5162,0
2570,2210,2411,1675.2,16752,19777,7.4,4,4,1,232,23.2,1,1,1,0,0,214,21.4,0,0,2,2,6.6,17366,14542,1454.2,-2411,-2210,1
2571,3410,2058,1756.3,17563,18032,7.2,8,8,13,203,20.3,1,0,1,0,1,213,21.3,1,2,2,2,6.4,15974,14153,1415.3,-2058,-3410,1
2572,251,-74,1726.2,17262,19094,7.0,6,6,4,231,23.1,1,1,1,0,0,236,23.6,0,5,6,6,7.2,19168,17011,1701.1,74,-251,1
2573,3018,1995,1743.8,17438,18257,7.0,9,9,9,186,18.6,0,0,1,0,0,222,22.2,0,3,3,3,6.6,16262,14420,1442.0,-1995,-3018,1
2574,-3414,-3747,1427.5,14275,15474,6.4,3,3,3,180,18.0,0,0,0,1,1,228,22.8,2,4,8,8,7.2,19221,17689,1768.9,3747,3414,0
2575,2015,857,1675.3,16753,17461,6.8,7,7,10,220,22.0,1,1,1,0,0,171,17.1,1,2,4,4,6.4,16604,14738,1473.8,-857,-2015,1
2576,1422,775,1716.3,17163,19382,7.2,8,8,9,224,22.4,1,1,1,0,0,218,21.8,0,2,4,4,7.2,18607,15741,1574.1,-775,-1422,1
2577,-1727,-619,1575.0,15750,17334,7.0,5,5,8,214,21.4,0,0,0,1,0,223,22.3,0,8,6,6,6.8,17953,17477,1747.7,619,1727,0
2578,654,823,1595.4,15954,16128,6.8,7,7,6,211,21.1,0,0,1,0,0,190,19.0,1,6,6,6,6.2,15305,15300,1530.0,-823,-654,1
2579,3691,2805,1829.3,18293,19981,7.2,9,9,10,240,24.0,2,1,1,0,0,186,18.6,0,3,3,3,7.0,17176,14602,1460.2,-2805,-3691,1
2580,4627,4784,1933.6,19336,19116,7.2,13,13,16,212,21.2,0,0,1,0,0,175,17.5,0,6,5,5,6.0,14332,14709,1470.9,-4784,-4627,0
2581,-3443,-2284,1401.4,14014,16219,6.6,2,2,1,205,20.5,1,0,1,0,0,230,23.0,0,8,8,8,7.2,18503,17457,1745.7,2284,3443,0
2582,-819,-1829,1620.7,16207,17381,7.0,6,6,8,211,21.1,2,1,0,1,0,223,22.3,0,3,6,6,7.0,19210,17026,1702.6,1829,819,0
2583,1856,1530,1665.4,16654,19392,7.2,4,4,4,255,25.5,0,0,0,1,1,244,24.4,2,1,1,1,6.8,17862,14798,1479.8,-1530,-1856,1
2584,1759,2524,1671.1,16711,19807,7.4,4,4,6,233,23.3,0,0,0,1,1,203,20.3,1,9,4,4,6.8,17283,14952,1495.2,-2524,-1759,1
2585,1159,1510,1657.8,16578,18139,7.0,7,7,10,200,20.0,1,1,1,0,0,250,25.0,0,3,3,3,6.6,16629,15419,1541.9,-1510,-1159,0
2586,-444,-184,1622.0,16220,17447,6.8,4,4,7,227,22.7,1,1,0,1,0,212,21.2,0,12,8,8,7.0,17631,16664,1666.4,184,444,1
2587,-120,-1620,1509.6,15096,15415,6.2,6,6,8,199,19.9,0,0,0,1,1,193,19.3,1,2,4,4,6.4,17035,15216,1521.6,1620,120,0
2588,1493,202,1842.6,18426,18454,7.2,10,10,13,192,19.2,1,0,1,0,0,185,18.5,0,7,8,8,7.0,18252,16933,1693.3,-202,-1493,1
2589,4335,2324,1875.8,18758,18710,7.0,11,11,14,212,21.2,1,1,1,0,0,215,21.5,0,3,3,3,6.6,16386,14423,1442.3,-2324,-4335,1
2590,-935,-4,1592.8,15928,18170,7.2,4,4,3,204,20.4,0,0,1,0,1,233,23.3,1,5,7,7,6.8,18174,16863,1686.3,4,935,0
2591,1081,199,1623.3,16233,18524,7.0,6,6,9,215,21.5,1,1,1,0,0,220,22.0,0,1,3,3,7.2,18325,15152,1515.2,-199,-1081,1
2592,-862,-1734,1649.3,16493,17450,7.0,8,8,7,175,17.5,1,1,1,0,0,223,22.3,1,5,8,8,7.2,19184,17355,1735.5,1734,862,1
2593,-2770,-2347,1563.3,15633,17605,6.8,6,6,8,210,21.0,1,0,0,1,1,218,21.8,1,13,10,10,7.2,19952,18403,1840.3,2347,2770,0
2594,3673,2756,1775.0,17750,20138,7.4,7,7,8,237,23.7,2,1,0,1,0,204,20.4,0,1,2,2,6.8,17382,14077,1407.7,-2756,-3673,1
2595,-4859,-2956,1625.1,16251,16548,6.8,5,5,6,213,21.3,0,0,0,1,0,226,22.6,1,14,14,14,7.2,19504,21110,2111.0,2956,4859,0
2596,428,35,1762.7,17627,18282,7.0,7,7,6,244,24.4,0,0,1,0,1,247,24.7,1,11,7,7,7.0,18247,17199,1719.9,-35,-428,1
2597,-733,-1569,1731.5,17315,19378,7.4,5,5,4,253,25.3,1,1,1,0,0,216,21.6,0,7,10,10,7.6,20947,18048,1804.8,1569,733,0
2598,936,1377,1566.3,15663,18122,7.0,4,4,4,237,23.7,0,0,0,1,1,191,19.1,1,2,5,5,6.6,16745,14727,1472.7,-1377,-936,0
2599,-1179,646,1486.5,14865,18385,7.0,2,2,1,233,23.3,0,0,0,1,1,226,22.6,2,4,4,4,6.8,17739,16044,1604.4,-646,1179,0
2600,932,542,1623.0,16230,18489,7.0,5,5,4,235,23.5,0,0,1,0,0,247,24.7,0,4,2,2,7.2,17947,15298,1529.8,-542,-932,1
2601,544,2063,1606.5,16065,20238,7.4,5,5,1,247,24.7,0,0,0,1,0,222,22.2,0,3,5,5,6.8,18175,15521,1552.1,-2063,-544,1
2602,-105,1881,1704.9,17049,20151,7.4,7,7,8,223,22.3,1,1,0,1,0,231,23.1,0,7,5,5,7.2,18270,17154,1715.4,-1881,105,0
2603,-287,-1045,1541.2,15412,18001,7.0,4,4,5,212,21.2,1,1,0,1,0,243,24.3,0,3,3,3,7.0,19046,15699,1569.9,1045,287,0
2604,1052,340,1794.9,17949,19069,7.0,10,10,10,200,20.0,0,0,1,0,1,223,22.3,1,6,8,8,7.0,18729,16897,1689.7,-340,-1052,1
2605,2145,-316,1693.8,16938,17614,7.0,6,6,5,220,22.0,0,0,1,0,0,197,19.7,0,5,4,4,6.8,17930,14793,1479.3,316,-2145,1
2606,-3960,-4005,1462.7,14627,16086,6.6,4,4,7,193,19.3,0,0,1,0,1,247,24.7,1,9,8,8,7.6,20091,18587,1858.7,4005,3960,0
2607,1097,711,1648.5,16485,18759,7.0,6,6,7,222,22.2,0,0,0,1,1,240,24.0,1,1,3,3,7.0,18048,15388,1538.8,-711,-1097,0
2608,-671,-738,1524.6,15246,17687,7.0,4,4,2,217,21.7,0,0,1,0,1,227,22.7,1,2,5,5,7.0,18425,15917,1591.7,738,671,0
2609,-236,-1078,1758.3,17583,17639,7.0,10,10,19,201,20.1,1,1,0,1,0,225,22.5,0,13,9,9,7.2,18717,17819,1781.9,1078,236,0
2610,3212,3245,1865.5,18655,19797,7.6,10,10,9,254,25.4,1,1,1,0,0,170,17.0,0,8,6,6,6.8,16552,15443,1544.3,-3245,-3212,1
2611,-795,236,1687.5,16875,18112,6.8,7,7,5,219,21.9,1,1,1,0,0,221,22.1,0,9,7,7,6.8,17876,17670,1767.0,-236,795,1
2612,3544,2083,1787.2,17872,19324,7.2,6,6,4,247,24.7,1,0,1,0,1,219,21.9,1,1,1,1,6.8,17241,14328,1432.8,-2083,-3544,1
